countryGroup,amount,quantity,unitName,commodityCode,chapterName,chCode,countryName,commodityName
E.U.,581630.88,50,Kg.,83062110,Miscellaneous articles of base metal,83,Czech Republic,Statuettes of plated with precious metal
E.U.,127160.0,19,Kg.,41051000,Raw hides and skins ( other than furskins ) and leather,41,Czech Republic,"Tanned or crust hides and skins of sheep or lambs, without wool on whether or not split, but not further prepared, in the wet state"
E.U.,141134.41,18,Kg.,34011100,"Soap, organic surface active agents, waxing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",34,Czech Republic,Toilet soap
E.U.,1283222.81,458,Kg.,44209000,Wood and articles of wood: wood charcoal,44,Czech Republic,"Wood Marquetry and inlaid wood, casket and cases for Jewellery or Cutlery, of wood"
E.U.,917979.75,349,Ltr,22084010,"Beverages, spirits and vinegar",22,Czech Republic,Alcoholic fluids including spirits used as raw materials of Rum and other spirits obtained by distilling fermented sugar-cane products
E.U.,1562048.32,106,Ltr,33019000,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Czech Republic,Essential oil
E.U.,322636.71,965,Pairs,61161000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,"Gloves, Impregnated, coated or covered with plastics or rubber"
E.U.,308017.62,1144,Pairs,61169100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,"Woolen gloves, knitted"
E.U.,1738302.7,7184,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Czech Republic,Bags and similar articles with outer surface of plastic sheeting or of textile materials
E.U.,167784.4,78,Pcs.,44151000,Wood and articles of wood: wood charcoal,44,Czech Republic,"Cases, boxes, crates of wood"
E.U.,192208.51,587,Pcs.,69149000,Ceramic products,69,Czech Republic,Ceramic articles
E.U.,19171.98,361,Pcs.,62171000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,Clothing accessories
E.U.,790108.74,103,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,"Cotton jersey, pullover, cardigans"
E.U.,210440.87,293,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,"Cotton t-shirts, singlets and vest knitted"
E.U.,79405.23,55,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
E.U.,273053.91,380,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"M&B cotton shirt, not knitted"
E.U.,34664.65,38,Pcs.,62033100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,M&B jacket and blazers of wool or fine animal hair
E.U.,44294.12,65,Pcs.,63079090,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Czech Republic,Made up articles
E.U.,467751.0,684,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Czech Republic,Original sculptures and statuary in any material
E.U.,1706899.27,11610,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Czech Republic,"Other Paintings, drawings and pastels (excel >=100 years)"
E.U.,4603745.13,8511,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Czech Republic,Percussion musical instrument
E.U.,78005.54,312,Pcs.,49011000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Czech Republic,"Printed books, brochures, leaflets and similar printed matter in single sheets"
E.U.,801777.69,2092,Pcs.,62149000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"Shawls, scarves, mufflers, mantillas, veils and the like of textile material"
E.U.,3510448.34,1689,Pcs.,61044200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,W&G Cotton dresses knitted
E.U.,80065008.0,80893,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"W&G cotton dresses, not knitted"
E.U.,3031700.05,9760,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"W&G cotton jacket, not knitted"
E.U.,400413.44,432,Pcs.,61046200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Czech Republic,W&G cotton trousers
E.U.,27374006.53,56197,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"W&G cotton trousers, bibs and brace overalls, breeches and short"
E.U.,11125385.25,13986,Pcs.,62043900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"W&G jacket of textile materials, not knitted"
E.U.,4784657.15,3890,Pcs.,62043100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,W&G woolen jackets
E.U.,19666.5,1,Pcs.,94036000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Czech Republic,Wooden furniture
E.U.,3608392.74,5149,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Czech Republic,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
E.U.,4182445.8,278,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Czech Republic,"Carpet, knotted of wool or fine animal hair"
E.U.,64300.0,440,Grams,71131100,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Denmark,"Articles of silver jewellery, whether or not plated or clad with other precious metal"
E.U.,489566.55,1153,Gross,70181010,Glass and glassware,70,Denmark,"Bangales, Tika , Tikuli & beads"
E.U.,1182213.75,205,Kg.,09024000,"Coffee, tea, mate and spices",09,Denmark,Black tea fermented
E.U.,458850.0,50,Kg.,44211000,Wood and articles of wood: wood charcoal,44,Denmark,Cloths hangers of wood
E.U.,7612284.87,5251,Kg.,63052000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Denmark,Cotton sacks and bags
E.U.,5100.0,5,Kg.,21069010,Miscellaneous edible preparations,21,Denmark,"Dalmott, papad, salted bhujiya and chamena"
E.U.,572575718.97,187313,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Denmark,Felt
E.U.,2109431.09,156,Kg.,70181020,Glass and glassware,70,Denmark,Glass Beads
E.U.,751680.16,533,Kg.,48021000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Denmark,"Handmade paper and paperboard, use for writing printing or graphic purposes in rolls or sheets"
E.U.,1307981.85,97,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Denmark,Imitation jewellery
E.U.,579467.92,156,Kg.,33074100,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Denmark,Incense sticks
E.U.,2000.0,0,Kg.,30045000,Pharmaceutical products,30,Denmark,Medicament containing vitamins
E.U.,960.0,0,Kg.,30041000,Pharmaceutical products,30,Denmark,Medicaments containing pencilin or derivatives thereof
E.U.,3366.51,6,Kg.,83024900,Miscellaneous articles of base metal,83,Denmark,Mounting fitting and similar articles
E.U.,20000.0,3,Kg.,56021000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Denmark,Needleloom felt and stitch-bonded fibre fabrics
E.U.,41388.27,90,Kg.,83062990,Miscellaneous articles of base metal,83,Denmark,Other ornaments
E.U.,2287192.04,260,Kg.,83062910,Miscellaneous articles of base metal,83,Denmark,Other statuettes and other ornaments
E.U.,677273.69,70,Kg.,48102900,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Denmark,"Paper and paperboard of a kind used for writing, printing of which more than 10% by weight of the total fibre content consists of fibres obtained by a mechanical process"
E.U.,1934898.74,1312,Kg.,63059000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Denmark,Sacks and bags
E.U.,32892.6,35,Kg.,82151000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,Denmark,Set of assorted articles containing at least one article with precious metal
E.U.,382994.34,650,Kg.,73239300,Articles of iron or steel,73,Denmark,"Table, kitchen or household articles of stainless steel"
E.U.,5280.8,10,Kg.,44149000,Wood and articles of wood: wood charcoal,44,Denmark,"Wooden frames for paintings, photographs, mirrors or similar objects of other wood"
E.U.,8503414.0,7672,Pairs,64052091,"Footwear, gaiters and the like: parts of such articles",64,Denmark,Footwear of felt
E.U.,17078188.0,10307,Pairs,64051000,"Footwear, gaiters and the like: parts of such articles",64,Denmark,Footwear with uppers of leather or composition leather
E.U.,168551.84,52,Pairs,61151000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Graduated compression hosiery (for example, stockings for varicose veins)"
E.U.,9600.0,10,Pcs.,94049000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Denmark,Articles of bedding and similar furnishing
E.U.,130314.35,1233,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Denmark,Bags and similar articles with outer surface of plastic sheeting or of textile materials
E.U.,2077939.67,667,Pcs.,63019000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Denmark,Blankets and travelling rugs
E.U.,1650.25,50,Pcs.,42029990,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Denmark,"Cases and containers, nes, with outer surf  ce of other materials, nes"
E.U.,2358657.5,695,Pcs.,61142000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,Cotton garments knitted or crocheted
E.U.,455136.34,246,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Cotton t-shirts, singlets and vest knitted"
E.U.,19749.0,1000,Pcs.,42022200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Denmark,Hangbag with outer surface of plastic sheeting or of textile material
E.U.,3992796.7,20034,Pcs.,61109000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Jersey, pullover, cardigans of textile materials"
E.U.,481333.0,126,Pcs.,61101900,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Jersey, pullover, cardigans, sweater, waistcoat, knitted"
E.U.,137137581.54,39969,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
E.U.,2000.0,2,Pcs.,82083000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,Denmark,Knives for kitchen appliances
E.U.,1603367.25,10654,Pcs.,62034200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"M&B cotton trousers, not knitted"
E.U.,26397.4,93,Pcs.,61019000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"M&B overcoat, carcoat, capes, cloaks, anoraks, wind-cheaters, wind-jackets and similar articles of textile materials, knitted or crocheted"
E.U.,68980.45,209,Pcs.,61034900,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"M&B trousers, bib and brace overalls, breeches and shorts, knitted and crocheted of textile material"
E.U.,142383.56,719,Pcs.,62034900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"M&B trousers,bib and brace overalls,breeches and shorts of other textiles"
E.U.,1953.0,15,Pcs.,63079090,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Denmark,Made up articles
E.U.,231853.68,20,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Denmark,Original sculptures and statuary in any material
E.U.,1900121.13,1,Pcs.,97039000,"Works of art, collectors` pieces and antiques",97,Denmark,Other original sculptures and statuary in any materials excel >=100 years)
E.U.,2382273.96,11366,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Denmark,"Other Paintings, drawings and pastels (excel >=100 years)"
E.U.,26489.81,340,Pcs.,62179000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"Parts of clothing accessories, not knitted or crocheted"
E.U.,4857722.41,12111,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Denmark,Percussion musical instrument
E.U.,355512.07,830,Pcs.,69141000,Ceramic products,69,Denmark,Porcelain or china articles
E.U.,5674767.0,1159,Pcs.,61171000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Shawls, scarves, mufflers, knitted"
E.U.,106936.2,1080,Pcs.,62149000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"Shawls, scarves, mufflers, mantillas, veils and the like of textile material"
E.U.,13271733.13,29467,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"W&G cotton dresses, not knitted"
E.U.,818903.75,2550,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"W&G cotton jacket, not knitted"
E.U.,6000.0,20,Pcs.,62041200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,W&G cotton suits
E.U.,12995132.27,20375,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"W&G cotton trousers, bibs and brace overalls, breeches and short"
E.U.,255750.38,2344,Pcs.,62042900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"W&G ensembles of textile materials,not knitted"
E.U.,140534.2,370,Pcs.,62043100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,W&G woolen jackets
E.U.,61159120.0,25826,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Denmark,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
E.U.,34697593.43,7185,Pcs.,61101100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Denmark,"Woollen jersey, pullover, cardigans, sweater, waistcoat, knitted"
E.U.,12726481.5,600,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Denmark,"Carpet, knotted of wool or fine animal hair"
E.U.,25083.8,380,Sq.Mtr.,59050000,"Impregnated, coated, covered or laminated textile fabrics: textile articles of a kind suitable for industrial use",59,Denmark,Textile Wall Coverings
E.U.,41870.4,21,Kg.,09022000,"Coffee, tea, mate and spices",09,Estonia,Green tea not fermented
E.U.,380411.81,65,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Estonia,Imitation jewellery
E.U.,48591.68,2,Kg.,39269099,Plastics and articles thereof,39,Estonia,Other articles of plastics nes
E.U.,1027285.52,7477,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Estonia,"Other Paintings, drawings and pastels (excel >=100 years)"
E.U.,488602.19,32996,Pcs.,61046200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Estonia,W&G cotton trousers
E.U.,1366643.25,9150,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Estonia,"W&G cotton trousers, bibs and brace overalls, breeches and short"
E.U.,52532.34,114,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Estonia,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
E.U.,2253637.75,65,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Estonia,"Carpet, knotted of wool or fine animal hair"
E.U.,11387.79,60,Gross,70181010,Glass and glassware,70,Finland,"Bangales, Tika , Tikuli & beads"
E.U.,10682.2,8,Gross,39269010,Plastics and articles thereof,39,Finland,"Bangles, Tika, beads of plastic"
E.U.,4158.19,10,Kg.,44211000,Wood and articles of wood: wood charcoal,44,Finland,Cloths hangers of wood
E.U.,68806.4,650,Kg.,09011100,"Coffee, tea, mate and spices",09,Finland,"Coffee, neither roasted nor decaffeinated"
E.U.,460616.63,50,Kg.,63052000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Finland,Cotton sacks and bags
E.U.,22000.0,21,Kg.,21069010,Miscellaneous edible preparations,21,Finland,"Dalmott, papad, salted bhujiya and chamena"
E.U.,65221.85,1680,Kg.,23091000,Residues and waste from the food industries: prepared animal fodder,23,Finland,Dog or cat food
E.U.,4334822.19,3051,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Finland,Felt
E.U.,425073.9,7,Kg.,83079000,Miscellaneous articles of base metal,83,Finland,Flexible tubing of base metal with or without fitting ofbase metal
E.U.,442648.79,72,Kg.,09022000,"Coffee, tea, mate and spices",09,Finland,Green tea not fermented
E.U.,24058.11,75,Kg.,48021000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Finland,"Handmade paper and paperboard, use for writing printing or graphic purposes in rolls or sheets"
E.U.,35710.71,25,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Finland,Imitation jewellery
E.U.,2310.18,12,Kg.,33074100,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Finland,Incense sticks
E.U.,139733.91,6,Kg.,83062910,Miscellaneous articles of base metal,83,Finland,Other statuettes and other ornaments
E.U.,7092.56,12,Kg.,74081100,Copper and articles thereof,74,Finland,Refined copper wire of which maximum cross-sectional dimension exceeds 6mm
E.U.,65412.0,1,Kg.,83062110,Miscellaneous articles of base metal,83,Finland,Statuettes of plated with precious metal
E.U.,6536.0,280,Kg.,49111000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Finland,"Trade advertising material, commercial catalogues"
E.U.,2500.0,4,Kg.,19021900,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Finland,"Uncooked pasta, not stuffed or otherwise prepared"
E.U.,19632.0,240,Kg.,63101000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Finland,"Used or new rags, scrap twine, cordage, sorted"
E.U.,1008969.72,1582,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Finland,Bags and similar articles with outer surface of plastic sheeting or of textile materials
E.U.,19446.63,12,Pcs.,69149000,Ceramic products,69,Finland,Ceramic articles
E.U.,1253227.75,1048,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,"Cotton jersey, pullover, cardigans"
E.U.,32500.0,62,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,"Cotton t-shirts, singlets and vest knitted"
E.U.,6881444.84,2793,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
E.U.,1848971.13,691,Pcs.,62033200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Finland,"M&B cotton jacket, not knitted"
E.U.,878381.44,211,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Finland,"M&B cotton shirt, not knitted"
E.U.,198744.73,3,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Finland,Original sculptures and statuary in any material
E.U.,1190316.27,14224,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Finland,"Other Paintings, drawings and pastels (excel >=100 years)"
E.U.,2073564.91,2647,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Finland,Percussion musical instrument
E.U.,938370.63,2383,Pcs.,61171000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,"Shawls, scarves, mufflers, knitted"
E.U.,3386890.76,3487,Pcs.,61044200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,W&G Cotton dresses knitted
E.U.,8756516.79,8468,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Finland,"W&G cotton dresses, not knitted"
E.U.,197763.2,184,Pcs.,61043200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,W&G cotton jacket knitted
E.U.,2688303.63,22364,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Finland,"W&G cotton jacket, not knitted"
E.U.,793523.44,633,Pcs.,61046200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Finland,W&G cotton trousers
E.U.,1911398.61,15616,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Finland,"W&G cotton trousers, bibs and brace overalls, breeches and short"
E.U.,74058.05,30,Pcs.,94036000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Finland,Wooden furniture
E.U.,36337491.02,11911,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Finland,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
E.U.,9142687.59,272,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Finland,"Carpet, knotted of wool or fine animal hair"
E.U.,7443414.87,40060,Grams,71131100,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,France,"Articles of silver jewellery, whether or not plated or clad with other precious metal"
E.U.,14354794.46,379933,Gross,70181010,Glass and glassware,70,France,"Bangales, Tika , Tikuli & beads"
E.U.,231705.0,500,Kg.,14049040,Vegetable plaiting materials: vegetable products not elsewhere specified or included,14,France,Betel Leaf
E.U.,10747472.0,5808,Kg.,09024000,"Coffee, tea, mate and spices",09,France,Black tea fermented
E.U.,15000.0,9,Kg.,83089000,Miscellaneous articles of base metal,83,France,"Clasps, frames with clasps, buckles, buckle-clasps including parts"
E.U.,574026.51,153,Kg.,44211000,Wood and articles of wood: wood charcoal,44,France,Cloths hangers of wood
E.U.,1200.0,1,Kg.,09012100,"Coffee, tea, mate and spices",09,France,"Coffee, roasted, not decaffeinated"
E.U.,8821645.08,5425,Kg.,63052000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,France,Cotton sacks and bags
E.U.,21500.0,25,Kg.,21069010,Miscellaneous edible preparations,21,France,"Dalmott, papad, salted bhujiya and chamena"
E.U.,62175.85,20,Kg.,23091000,Residues and waste from the food industries: prepared animal fodder,23,France,Dog or cat food
E.U.,63530085.58,22165,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,France,Felt
E.U.,1000.0,0,Kg.,73261900,Articles of iron or steel,73,France,Forged or stamped articles of iron or steel
E.U.,18221783.75,780,Kg.,07095100,Edible vegetables and certain roots and tubers,07,France,Fresh mushrooms
E.U.,3053339.77,119,Kg.,70181020,Glass and glassware,70,France,Glass Beads
E.U.,506746.25,25,Kg.,70182000,Glass and glassware,70,France,Glass microspheres not exceeding 1mm in diameter
E.U.,19590206.52,4912,Kg.,09022000,"Coffee, tea, mate and spices",09,France,Green tea not fermented
E.U.,2884.2,6,Kg.,09021000,"Coffee, tea, mate and spices",09,France,Green tea not fermented in immediate packing of a content not exceeding 3kg.
E.U.,57383456.73,21502,Kg.,48021000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,France,"Handmade paper and paperboard, use for writing printing or graphic purposes in rolls or sheets"
E.U.,3736697.85,1668,Kg.,65050011,Headgear and parts thereof,65,France,"Hats and other headgear, knitted or crochet d,or made up from lace, felt or other"
E.U.,8986388.66,718,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,France,Imitation jewellery
E.U.,962049.0,60,Kg.,71171900,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,France,Imitation jewellery of base metal
E.U.,4550672.71,3198,Kg.,33074100,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,France,Incense sticks
E.U.,22000.0,3,Kg.,30045000,Pharmaceutical products,30,France,Medicament containing vitamins
E.U.,57236.06,12,Kg.,74198000,Copper and articles thereof,74,France,Other article of copper
E.U.,457260.75,910,Kg.,83062990,Miscellaneous articles of base metal,83,France,Other ornaments
E.U.,3828975.81,2244,Kg.,83062910,Miscellaneous articles of base metal,83,France,Other statuettes and other ornaments
E.U.,18386.2,45,Kg.,44219990,Wood and articles of wood: wood charcoal,44,France,Others articles of wood
E.U.,6243197.01,2475,Kg.,12119090,"Oil seeds and oleaginous fruits: miscellaneous grains, seeds and fruit: industrial or medicinal plants: straw and fodder",12,France,"Plants and parts of plants ( including seeds and fruits) of a kind used primarily in perfumery, in pharmacy or for insecticidal or similar purposes"
E.U.,494194.0,200,Kg.,48211000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,France,Printed paper and paperboard labels
E.U.,73366.37,10,Kg.,74081100,Copper and articles thereof,74,France,Refined copper wire of which maximum cross-sectional dimension exceeds 6mm
E.U.,4417038.0,2583,Kg.,63059000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,France,Sacks and bags
E.U.,432440.78,379,Kg.,82151000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,France,Set of assorted articles containing at least one article with precious metal
E.U.,2135908.22,580,Kg.,83062110,Miscellaneous articles of base metal,83,France,Statuettes of plated with precious metal
E.U.,18407.2,12,Kg.,73239300,Articles of iron or steel,73,France,"Table, kitchen or household articles of stainless steel"
E.U.,383070.0,67,Kg.,41051000,Raw hides and skins ( other than furskins ) and leather,41,France,"Tanned or crust hides and skins of sheep or lambs, without wool on whether or not split, but not further prepared, in the wet state"
E.U.,345220.59,568,Kg.,53021000,Other vegetable textile fibres: paper yarn and woven fabrics of paper yarn,53,France,"True hemp, raw or retted"
E.U.,88726.15,674,Kg.,63101000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,France,"Used or new rags, scrap twine, cordage, sorted"
E.U.,3817.6,59,Kg.,25301000,"Salt: sulphur: earth and stone: plastering materials, lime and cement",25,France,"Vermiculite, perlite and chlorites, unexpanded"
E.U.,268763.41,38,Kg.,44209000,Wood and articles of wood: wood charcoal,44,France,"Wood Marquetry and inlaid wood, casket and cases for Jewellery or Cutlery, of wood"
E.U.,1028592.72,3,Kg.,12119010,"Oil seeds and oleaginous fruits: miscellaneous grains, seeds and fruit: industrial or medicinal plants: straw and fodder",12,France,Yarchagumba 
E.U.,106118165.64,5844,Ltr,33019000,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,France,Essential oil
E.U.,7597438.71,650,Ltr,33012900,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,France,Essential oils other than those of citrus fruit
E.U.,331573.0,100,Ltr,15159000,Animal or vegetable fats and oils and their cleavage products: prepared edible fats: animal or vegetable waxes,15,France,Fixed vegetable fats and oil
E.U.,590988.75,300,Ltr,22011010,"Beverages, spirits and vinegar",22,France,Mineral water (not containing added sugar or other sweetening matter nor flavoured)
E.U.,109356.0,50,Ltr,15162000,Animal or vegetable fats and oils and their cleavage products: prepared edible fats: animal or vegetable waxes,15,France,"Vegetable fats and oil, partly or wholly hydrogenated"
E.U.,5952097.0,1960,Pairs,61161000,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Gloves, Impregnated, coated or covered with plastics or rubber"
E.U.,1910462.75,1765,Pairs,61169100,"Articles of apparel and clothing accessories, knitted or crocheted",61,France,"Woolen gloves, knitted"
E.U.,10000.0,53,Pcs.,42023100,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,France,"Articles of a kind normally carried in the pocket or in handbag with outer surface of leather, of composition leather or of patent leather"
E.U.,31459.89,39,Pcs.,62092000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,France,"Babies cotton garment, not knitted"
E.U.,2286587.0,13290,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,France,Bags and similar articles with outer surface of plastic sheeting or of textile materials
